review_id,app_id,rating,posted_at,has_developer_reply,helpful_count
798,402,4,2022-07-06,No,6
799,211,5,09/26/2024,No,6
800,52,5,2022-06-30,No,12
801,107,4,2022-05-08,No,5
802,40,4,2024-04-04,No,3
803,95,4,2023-09-03,No,2
804,277,4,2024-11-22,Yes,0
805,234,4,2021-06-18,No,0
806,361,5,2022-04-12,No,1
807,353,5,2024-03-01,No,0
808,262,5,12/07/2024,No,2
809,308,3,2024-03-26,Yes,3
810,214,4,2024-02-17,No,2
811,190,5,2024-09-28,No,2
812,13,5,2024-03-14,Yes,4
813,275,3,2024-06-10,No,1
814,25,5,2023-04-30,Yes,2
815,214,5,2024-07-14,No,2
816,265,5,11/17/2024,Yes,0
817,157,4,2022-10-12,Yes,0
818,494,5,2024-07-30,No,2
819,79,4,07/12/2023,Yes,4
820,247,5,2024-07-17,Yes,3
821,14,4,2024-05-07,No,1
822,365,2,02/19/2020,No,3
823,60,4,2024-07-02,No,3
824,373,4,2024-01-31,No,2
825,199,5,2021-12-17,No,3
826,184,5,2024-12-25,No,3
827,276,5,2023-04-28,No,0
828,73,5,08/31/2024,Yes,1
829,468,4,2023-11-15,No,2
830,380,4,2023-02-01,No,0
831,402,5,2023-07-26,No,0
832,275,4,2024-07-13,No,4
833,218,4,2024-09-30,No,5
834,41,4,2023-06-13,Yes,1
835,96,4,2024-10-05,No,2
836,73,5,2024-11-22,No,4
837,157,5,2023-03-29,No,8
838,477,4,2023-02-11,No,1
839,157,5,2024-11-21,Yes,3
840,156,2,2022-10-24,No,2
841,56,5,01/14/2024,No,4
842,11,4,2021-11-11,No,5
843,361,3,10/30/2024,No,2
844,284,5,08/24/2022,Yes,0
845,73,4,05/21/2024,No,7
846,484,4,04/05/2024,No,4
847,1,4,2024-10-10,No,0
848,1,5,2020-07-07,No,1
849,151,4,2022-08-27,No,2
850,406,4,2023-07-15,Yes,2
851,83,4,06/24/2021,No,1
852,121,4,2023-12-19,No,2
853,423,5,2023-01-10,No,8
854,459,4,2023-01-12,No,0
855,95,4,2024-09-16,No,1
856,135,4,03/19/2024,No,2
857,27,5,2024-07-02,No,2
858,88,4,2024-02-14,No,1
859,177,3,2024-03-09,Yes,3
860,210,3,2024-05-20,No,3
861,415,3,2024-04-13,No,3
862,11,3,2023-12-19,No,2
863,95,5,2021-12-04,Yes,2
864,312,3,2024-07-18,No,0
865,72,3,2022-03-11,No,0
866,156,5,2024-03-17,Yes,2
867,434,5,2023-11-02,No,2
868,181,4,2022-01-13,No,1
869,405,4,2024-12-20,No,1
870,171,4,04/23/2022,No,2
871,336,5,2024-04-16,Yes,1
872,333,5,2023-08-31,No,2
873,256,4,2022-08-30,No,1
874,226,5,07/13/2023,No,2
875,446,4,2023-01-25,No,0
876,157,5,2024-11-07,Yes,1
877,268,5,2023-07-06,No,5
878,226,4,2022-08-26,No,2
879,190,5,2023-06-02,No,1
880,276,4,2023-11-02,Yes,0
881,290,4,12/15/2024,No,0
882,398,4,2023-08-06,Yes,2
883,160,4,03/30/2024,Yes,0
884,95,5,07/12/2024,No,2
885,272,4,11/17/2021,Yes,1
886,99,5,11/03/2023,No,1
887,458,4,2024-10-10,No,1
888,330,5,2024-07-26,No,1
889,329,5,2024-11-13,Yes,0
890,247,4,01/11/2021,No,1
891,108,5,2023-11-07,Yes,1
892,76,4,2022-07-12,No,1
893,477,5,2023-08-24,Yes,3
894,365,4,12/03/2023,No,3
895,73,4,2023-07-26,No,2
896,25,4,01/30/2023,No,6
897,390,4,2024-12-08,Yes,0
898,380,3,2024-10-30,Yes,2
899,257,4,11/13/2022,No,1
900,291,3,2023-11-17,No,5
901,13,4,2024-05-31,No,1
902,70,4,08/17/2024,No,1
903,265,4,07/31/2023,No,1
904,297,5,2024-10-15,No,1
905,157,5,2024-07-22,No,0
906,361,4,2022-11-17,No,0
907,95,5,2024-02-14,Yes,5
908,498,3,2024-03-20,No,8
909,19,4,2024-11-21,No,2
910,247,4,09/30/2021,No,0
911,4,5,2023-10-22,No,1
912,312,5,2021-03-14,Yes,2
913,297,4,2023-05-17,No,2
914,226,4,2023-10-29,No,0
915,76,5,2023-06-28,Yes,1
916,327,4,2023-10-11,Yes,0
917,46,5,2022-01-20,No,1
918,78,3,2024-07-06,No,1
919,380,4,2024-08-26,No,1
920,181,4,2024-10-31,Yes,1
921,69,4,2024-06-10,No,1
922,446,5,2022-09-22,No,3
923,336,3,2024-02-14,No,0
924,380,3,10/28/2023,No,17
925,323,4,03/16/2024,No,1
926,13,4,2024-02-16,No,1
927,276,4,2023-11-22,Yes,3
928,477,4,2020-11-26,No,3
929,253,5,2024-06-07,No,0
930,355,5,2022-04-15,Yes,2
931,334,4,2024-01-10,No,5
932,406,5,2024-10-11,No,0
933,35,5,2023-10-07,No,1
934,392,3,11/08/2024,No,2
935,294,5,2022-10-29,No,12
936,14,4,2024-05-17,No,2
937,396,5,2024-04-05,No,9
938,177,5,2024-01-14,Yes,0
939,127,4,2023-10-16,No,9
940,157,5,2024-06-29,No,1
941,136,4,2023-11-17,Yes,7
942,355,5,2022-10-23,No,1
943,355,5,06/30/2024,Yes,6
944,124,4,2024-02-17,No,1
945,11,3,2024-08-15,No,1
946,486,4,2024-03-04,No,1
947,180,5,2024-11-20,No,1
948,329,4,2023-05-09,Yes,0
949,294,4,06/02/2021,No,2
950,11,4,2024-03-28,No,3
951,14,3,2024-07-06,No,1
952,401,3,2023-08-26,No,0
953,95,5,2021-09-06,No,0
954,372,4,08/07/2024,No,1
955,116,5,2023-10-26,No,0
956,208,4,2023-06-15,Yes,2
957,148,5,2024-10-01,No,1
958,281,4,2023-09-18,No,1
959,309,4,2023-11-19,No,0
960,157,5,2024-06-22,No,2
961,380,4,11/10/2024,No,1
962,380,4,2024-07-18,Yes,4
963,336,4,2022-12-24,Yes,1
964,381,4,2022-11-18,No,4
965,329,5,2024-03-06,Yes,0
966,157,5,03/01/2024,No,2
967,361,4,2024-10-30,No,1
968,361,5,2024-07-18,No,0
969,380,5,01/25/2023,No,2
970,217,4,2023-10-05,No,0
971,123,5,2022-12-14,No,2
972,401,4,2024-02-16,No,1
973,78,3,2024-07-10,No,2
974,494,2,2023-11-01,Yes,0
975,265,3,2023-07-04,No,15
976,431,3,2024-03-12,No,1
977,157,4,03/30/2024,No,2
978,384,4,2024-08-30,No,0
979,376,3,2023-09-25,No,0
980,465,5,2022-08-15,No,0
981,401,4,2024-12-23,No,0
982,140,5,2022-02-01,Yes,1
983,78,2,2024-07-01,No,2
984,40,4,2024-03-31,No,0
985,498,4,2022-12-01,No,1
986,370,0,2024-10-29,No,1
987,302,3,03/16/2022,Yes,7
988,382,4,05/08/2023,No,3
989,95,5,2020-08-30,No,0
990,35,5,2024-10-08,No,2
991,81,5,2024-09-23,No,1
992,385,3,10/21/2023,Yes,8
993,276,4,04/04/2022,No,3
994,498,4,2023-09-16,Yes,0
995,231,3,2021-05-01,No,0
996,64,3,2022-03-26,No,2
997,343,4,2024-10-27,Yes,3
998,9,3,2024-03-17,Yes,1
999,288,4,2024-02-19,No,4
1000,88,5,2023-03-01,Yes,8
1001,177,5,10/19/2020,Yes,1
1002,408,3,2023-09-07,Yes,1
1003,73,4,10/17/2024,No,0
1004,163,4,2022-08-09,No,1
1005,446,3,2024-07-07,Yes,1
1006,123,5,06/12/2022,No,0
1007,402,4,03/17/2023,No,0
1008,373,4,2024-09-08,No,2
1009,121,5,2024-10-01,No,2
1010,494,3,2022-08-07,No,1
1011,73,5,2024-10-12,No,4
1012,491,2,2023-03-16,No,3
1013,190,5,2024-10-09,Yes,1
1014,207,4,2024-08-14,No,1
1015,498,4,10/04/2024,No,1
1016,418,5,04/26/2024,No,3
1017,13,4,2024-12-23,No,0
1018,214,4,07/22/2024,No,6
1019,73,4,2024-02-09,No,2
1020,275,2,2024-07-30,Yes,1
1021,343,5,2023-05-07,No,8
1022,108,5,11/28/2024,No,7
1023,197,5,2024-11-25,No,1
1024,197,5,2023-01-19,No,2
1025,40,4,2022-08-22,No,1
1026,379,3,2020-12-04,No,1
1027,197,4,06/08/2022,Yes,0
1028,277,4,2024-09-16,Yes,0
1029,157,4,2024-03-06,No,2
1030,207,3,2024-09-27,No,2
1031,435,4,2024-08-08,No,0
1032,197,4,2021-04-17,No,5
1033,143,4,2024-10-11,No,3
1034,412,5,2024-01-31,No,1
1035,67,4,05/30/2024,No,2
1036,328,2,12/06/2023,No,1
1037,107,3,2024-12-27,No,1
1038,275,4,2024-08-27,No,2
1039,67,4,2022-03-17,Yes,2
1040,291,3,2024-09-20,No,1
1041,419,5,2024-05-28,No,0
1042,103,5,09/29/2023,No,1
1043,197,5,2024-08-24,No,2
1044,483,3,2022-10-28,No,0
1045,312,4,2023-08-09,No,4
1046,379,4,03/29/2024,Yes,1
1047,167,3,2024-12-21,No,0
1048,300,5,2023-09-06,No,1
1049,206,3,06/16/2022,Yes,0
1050,251,5,2024-09-05,No,1
1051,299,5,2024-05-20,No,10
1052,73,5,2024-04-30,No,0
1053,409,5,2024-06-15,No,5
1054,108,3,2024-10-07,Yes,2
1055,433,3,2022-02-07,No,1
1056,272,5,2024-12-29,Yes,0
1057,190,3,2023-11-04,No,3
1058,401,3,2023-08-08,No,4
1059,265,5,2022-12-08,No,9
1060,276,5,2021-07-07,No,1
1061,402,4,2023-12-21,No,3
1062,131,5,2024-07-20,No,1
1063,32,4,2024-04-15,No,6
1064,347,4,2023-08-16,No,4
1065,121,5,08/21/2024,No,2
1066,190,5,2024-06-05,No,2
1067,108,5,01/28/2024,No,3
1068,37,3,07/29/2021,No,0
1069,491,4,10/28/2024,Yes,1
1070,190,2,07/01/2024,No,3
1071,226,5,2022-12-12,Yes,1
1072,55,5,02/12/2022,Yes,0
1073,44,3,2021-12-03,No,0
1074,334,5,2023-11-02,Yes,1
1075,401,3,2022-01-01,Yes,2
1076,265,3,2024-12-09,Yes,2
1077,178,4,2024-07-27,No,1
1078,212,5,2024-05-10,No,3
1079,83,4,2021-07-27,No,0
1080,326,4,2024-07-11,No,0
1081,73,5,2024-10-28,Yes,1
1082,327,5,2024-05-04,No,33
1083,275,3,2024-10-18,No,1
1084,380,3,2023-11-03,No,1
1085,237,4,2022-12-26,No,1
1086,143,5,2024-09-25,Yes,3
1087,52,5,2024-01-11,Yes,1
1088,13,3,2024-12-20,No,0
1089,402,4,2023-03-07,No,1
1090,15,4,2021-09-27,No,0
1091,157,5,2024-04-10,No,0
1092,446,3,2021-10-28,No,12
1093,456,4,07/30/2022,Yes,5
1094,78,4,2024-07-13,No,4
1095,446,3,2024-01-28,No,1
1096,402,5,2022-07-21,No,0
1097,121,5,2023-09-28,No,0
1098,37,4,2021-12-19,Yes,1
1099,370,5,11/26/2023,No,0
1100,127,4,2024-07-09,No,3
1101,51,5,2023-08-20,Yes,1
1102,14,4,05/12/2024,Yes,2
1103,206,3,2023-07-22,No,2
1104,487,5,2024-04-16,No,0
1105,218,5,2024-04-24,No,1
1106,305,5,2023-02-08,No,0
1107,409,4,2021-12-11,No,1
1108,32,3,05/24/2024,Yes,6
1109,157,5,2024-06-26,Yes,1
1110,418,0,2024-04-25,Yes,1
1111,402,3,2022-08-07,No,0
1112,110,5,2024-04-19,No,1
1113,216,5,10/21/2022,No,6
1114,124,4,2024-01-01,No,1
1115,14,3,2024-11-13,No,0
1116,99,5,08/27/2023,No,1
1117,477,4,2024-02-10,Yes,1
1118,355,5,10/17/2023,No,10
1119,175,3,10/24/2024,No,0
1120,222,4,2023-07-21,No,4
1121,97,3,2024-05-24,No,0
1122,13,5,2024-02-05,No,6
1123,318,3,2022-08-10,No,0
1124,380,4,03/26/2024,No,4
1125,306,4,2022-01-18,Yes,1
1126,465,5,2023-06-20,No,5
1127,33,5,11/29/2024,No,1
1128,151,3,2024-05-05,Yes,3
1129,72,5,2024-01-02,No,2
1130,412,5,06/16/2023,Yes,5
1131,230,5,2024-12-24,No,1
1132,214,3,2023-07-07,No,2
1133,157,5,2023-04-13,No,2
1134,399,5,07/06/2024,No,8
1135,300,3,2022-05-24,No,5
1136,448,3,2020-03-23,No,0
1137,343,4,2023-11-06,No,2
1138,14,5,2024-11-20,No,1
1139,222,3,2022-05-11,No,1
1140,497,5,2023-06-16,No,0
1141,127,5,2022-05-02,No,7
1142,453,5,2024-09-05,No,2
1143,91,5,2022-04-04,Yes,3
1144,450,4,2023-02-07,No,2
1145,328,4,08/28/2023,No,4
1146,357,4,2023-08-09,No,2
1147,355,4,2022-04-01,No,3
1148,347,5,2024-06-02,No,5
1149,209,4,12/07/2024,No,7
1150,95,5,2020-11-18,No,2
1151,190,5,2023-11-26,No,0
1152,159,4,2021-11-14,Yes,13
1153,140,5,2022-12-13,No,1
1154,446,4,2023-05-26,No,2
1155,385,4,11/09/2023,No,2
1156,156,4,06/24/2023,No,1
1157,236,3,2022-04-04,Yes,2
1158,435,4,2022-05-12,No,5
1159,424,4,2024-06-30,No,3
1160,425,5,03/01/2022,No,0
1161,449,5,2023-04-25,Yes,1
1162,97,5,2024-01-19,Yes,1
1163,294,4,07/02/2024,No,2
1164,67,4,2024-11-25,No,2
1165,257,4,2023-02-15,No,2
1166,153,5,2023-09-23,No,2
1167,157,4,02/04/2023,No,1
1168,177,5,2022-06-10,No,10
1169,446,4,2022-12-29,No,6
1170,349,3,2023-11-21,No,0
1171,440,3,2023-03-28,Yes,0
1172,218,5,2024-11-27,No,2
1173,186,5,2024-06-10,No,4
1174,108,5,2022-08-03,No,2
1175,393,5,2022-01-08,No,2
1176,28,3,2024-09-11,No,1
1177,179,4,2023-01-16,Yes,2
1178,177,2,2024-05-23,No,1
1179,78,3,2024-12-06,No,0
1180,140,5,2023-05-21,No,0
1181,73,5,2023-08-25,No,1
1182,297,4,2024-05-08,No,0
1183,14,3,2024-09-26,No,0
1184,355,5,2021-07-31,No,1
1185,158,5,04/13/2020,No,8
1186,268,5,2020-02-20,Yes,3
1187,26,5,2024-03-17,No,1
1188,380,4,12/07/2024,No,0
1189,186,4,12/24/2023,No,1
1190,97,4,05/24/2022,Yes,1
1191,43,5,10/20/2024,No,2
1192,127,4,2023-07-18,No,17
1193,123,5,10/16/2022,No,1
1194,484,5,01/22/2024,No,0
1195,186,5,2023-01-17,No,2
1196,339,5,2021-08-01,No,0
1197,319,4,2024-09-09,Yes,1
1198,492,5,2024-05-03,Yes,1
1199,140,5,2021-07-17,No,6
1200,472,4,2024-10-26,No,1
1201,78,4,2023-11-02,No,1
1202,384,5,2024-09-26,No,6
1203,14,5,2023-07-06,Yes,2
1204,131,4,2024-02-24,No,2
1205,32,3,2024-05-13,No,1
1206,30,4,2024-03-20,No,0
1207,401,5,2024-09-23,Yes,12
1208,405,4,2024-01-14,No,1
1209,412,5,2024-04-19,No,1
1210,326,4,2022-11-28,No,0
1211,160,5,2023-09-24,No,0
1212,379,5,01/24/2023,No,1
1213,291,4,2023-11-07,No,1
1214,302,3,2023-07-16,No,3
1215,401,5,2022-10-11,No,0
1216,70,5,04/01/2024,Yes,0
1217,353,4,2024-06-10,No,1
1218,325,5,2023-11-27,No,6
1219,494,4,2021-12-29,No,7
1220,443,5,2024-11-24,No,1
1221,343,4,2023-10-06,Yes,1
1222,402,5,2023-11-21,Yes,1
1223,472,4,11/06/2023,No,1
1224,299,4,2024-11-01,No,2
1225,490,3,2023-01-11,No,13
1226,384,5,2023-04-02,No,2
1227,121,5,2024-11-09,No,0
1228,157,5,05/03/2024,No,0
1229,346,2,05/13/2022,No,2
1230,13,4,07/09/2024,Yes,0
1231,275,4,2024-10-07,No,0
1232,88,4,2022-11-06,No,1
1233,484,5,2022-05-22,No,5
1234,91,5,2022-12-08,No,2
1235,355,5,2021-10-07,Yes,1
1236,243,1,06/21/2024,No,1
1237,197,5,2023-12-24,Yes,2
1238,251,5,03/09/2024,No,0
1239,95,4,2023-05-22,No,1
1240,14,3,2024-01-26,No,3
1241,178,3,2023-07-13,No,1
1242,402,4,2022-03-30,Yes,1
1243,328,3,2023-09-30,No,7
1244,37,4,02/28/2024,No,0
1245,39,4,2023-08-07,No,0
1246,14,5,2024-04-07,No,0
1247,178,2,03/14/2022,No,0
1248,253,5,2024-05-13,No,2
1249,257,5,2023-08-03,No,2
1250,389,4,2024-07-11,Yes,0
1251,319,5,2024-09-03,No,1
1252,380,4,10/14/2024,No,2
1253,291,4,10/19/2023,No,2
1254,306,3,2024-11-12,No,2
1255,463,4,2023-11-14,No,0
1256,330,5,11/27/2021,No,2
1257,297,5,2024-02-20,Yes,5
1258,270,3,2022-09-25,No,1
1259,359,5,2024-07-13,No,0
1260,402,5,2022-07-17,No,1
1261,121,5,2024-05-21,No,1
1262,402,4,2021-11-10,No,8
1263,402,3,2021-12-04,No,2
1264,67,4,2023-08-15,No,0
1265,380,4,2023-02-21,Yes,1
1266,60,5,2024-03-21,No,1
1267,106,4,2024-11-03,No,3
1268,86,4,2024-12-06,No,1
1269,78,3,2024-12-21,No,0
1270,190,4,2023-06-11,No,2
1271,418,5,2022-03-17,No,1
1272,76,4,2024-09-04,No,2
1273,330,3,2022-04-13,Yes,1
1274,209,5,2022-04-23,Yes,2
1275,190,5,07/16/2023,No,4
1276,435,5,2024-11-16,No,2
1277,32,3,06/22/2024,No,0
1278,213,5,2023-07-07,No,1
1279,452,4,2023-11-12,No,1
1280,95,5,2019-11-09,No,0
1281,348,5,2024-06-17,No,1
1282,76,5,07/07/2021,No,3
1283,196,3,2024-10-15,No,2
1284,427,5,2024-10-29,No,0
1285,197,5,2024-11-16,No,0
1286,263,4,08/06/2024,No,1
1287,262,5,2023-10-17,Yes,0
1288,246,5,2024-08-18,No,0
1289,411,5,2023-10-24,No,1
1290,354,5,2024-04-21,Yes,1
1291,491,4,2024-06-10,No,4
1292,361,5,2024-09-16,No,2
1293,396,3,2022-12-04,No,3
1294,14,4,2023-10-08,No,3
1295,448,3,03/26/2020,No,2
1296,389,5,2024-06-23,No,3
1297,73,5,2023-12-31,No,4
1298,190,4,2024-07-09,No,0
1299,481,4,09/04/2024,Yes,1
1300,450,4,2024-11-06,No,0
1301,402,4,2024-12-09,No,0
1302,153,4,2023-04-14,Yes,1
1303,253,4,2024-06-02,No,2
1304,157,4,2023-10-31,No,5
1305,380,3,2024-07-14,No,3
1306,500,5,2022-12-30,No,0
1307,364,4,2024-06-30,Yes,2
1308,106,4,2021-08-03,Yes,0
1309,95,5,10/18/2022,No,3
1310,456,3,2021-03-05,No,0
1311,402,3,07/11/2022,No,10
1312,268,5,2024-08-24,No,2
1313,78,3,2024-06-04,No,7
1314,108,4,2022-10-29,No,0
1315,245,5,2024-11-24,No,0
1316,393,3,07/31/2024,Yes,3
1317,197,4,2022-02-24,Yes,5
1318,462,4,2021-04-09,No,1
1319,490,4,2023-03-24,No,1
1320,199,5,2021-09-07,Yes,3
1321,291,3,2023-01-17,Yes,2
1322,198,3,2024-10-06,No,8
1323,76,5,2020-06-03,No,10
1324,458,5,2023-11-23,No,0
1325,153,5,10/02/2020,Yes,4
1326,129,5,2023-02-16,No,0
1327,73,3,2024-01-11,No,1
1328,108,5,2023-10-22,No,1
1329,224,3,2021-12-09,No,4
1330,465,5,2024-08-02,No,2
1331,218,5,2023-08-23,No,0
1332,157,5,2023-06-26,No,0
1333,329,4,2024-01-02,No,11
1334,177,3,2023-02-04,No,3
1335,402,2,2024-04-09,No,1
1336,375,4,2023-12-12,No,3
1337,425,5,2021-10-15,No,1
1338,73,5,2024-07-17,No,1
1339,94,5,2023-05-31,No,2
1340,65,5,2024-06-22,No,0
1341,332,5,2024-03-29,No,1
1342,462,2,2022-04-10,No,1
1343,11,2,2020-10-22,No,1
1344,439,3,2023-11-18,No,3
1345,127,5,2024-08-21,No,2
1346,3,4,2022-08-02,Yes,3
1347,1,4,2024-05-09,No,9
1348,396,4,2024-04-18,No,1
1349,263,2,2024-09-27,No,0
1350,91,5,12/26/2023,Yes,1
1351,118,4,2024-11-19,No,0
1352,124,5,2024-01-02,No,3
1353,380,3,07/28/2024,No,11
1354,131,5,2021-12-18,No,0
1355,405,3,2024-02-18,No,3
1356,55,5,2021-08-01,No,1
1357,11,5,2024-05-21,Yes,1
1358,461,3,2024-03-12,Yes,0
1359,389,4,2024-03-03,No,2
1360,489,5,10/05/2024,No,1
1361,157,4,08/06/2022,Yes,1
1362,328,5,2024-03-01,No,0
1363,73,5,2024-10-18,No,1
1364,269,4,2024-09-27,Yes,2
1365,265,4,2021-10-15,No,10
1366,500,5,2023-06-14,No,1
1367,369,5,08/05/2023,Yes,1
1368,64,3,2020-05-29,No,3
1369,73,4,2023-11-04,Yes,0
1370,379,4,2024-09-16,Yes,6
1371,449,4,2023-11-06,No,0
1372,55,5,2022-07-06,No,4
1373,67,5,2024-10-11,Yes,1
1374,458,5,2023-11-24,Yes,4
1375,361,5,2024-07-11,No,0
1376,333,5,2024-10-23,No,19
1377,239,5,2023-07-08,No,3
1378,73,5,2024-12-23,No,1
1379,297,5,2022-07-01,No,3
1380,340,4,2023-05-15,No,0
1381,108,5,2023-02-18,No,4
1382,70,4,2022-07-28,Yes,1
1383,214,5,11/16/2023,No,6
1384,257,5,2022-01-09,No,3
1385,186,5,2024-11-25,Yes,1
1386,19,5,11/06/2021,No,0
1387,143,3,01/16/2024,No,1
1388,395,5,2024-04-20,No,0
1389,214,4,06/18/2024,No,0
1390,448,3,2020-02-06,Yes,1
1391,475,2,2023-02-03,No,1
1392,133,4,2023-12-02,No,4
1393,114,3,2024-03-22,No,2
1394,401,5,11/22/2023,Yes,1
1395,76,5,04/24/2024,No,0
1396,95,5,2024-01-31,No,1
1397,134,4,2024-08-16,No,1
1398,224,5,2021-03-07,Yes,0
1399,223,5,2024-02-08,No,1
1400,197,5,2020-01-11,No,2
1401,65,5,2024-05-04,Yes,0
1402,14,4,2023-06-29,No,0
1403,281,4,2022-05-14,Yes,4
1404,306,4,2024-06-29,Yes,3
1405,325,5,2024-10-03,No,0
1406,157,5,2022-11-30,No,4
1407,197,5,2022-12-10,No,2
1408,136,4,2022-08-20,Yes,7
1409,95,5,2022-12-16,No,0
1410,72,4,10/26/2024,Yes,10
1411,148,4,2021-03-08,No,1
1412,178,3,07/25/2023,No,2
1413,78,4,2024-10-17,No,1
1414,331,5,2024-12-06,No,1
1415,477,3,2024-06-22,No,0
1416,365,4,2024-04-23,Yes,1
1417,265,5,2021-11-07,No,4
1418,343,4,12/05/2024,Yes,1
1419,276,4,2023-08-01,No,0
1420,450,3,2024-04-04,No,3
1421,269,3,2024-01-02,No,0
1422,198,5,2024-08-27,Yes,3
1423,314,2,05/02/2023,No,2
1424,157,5,2023-03-27,No,13
1425,389,4,2024-05-31,Yes,0
1426,316,3,2021-03-29,No,1
1427,207,5,2022-11-22,No,0
1428,181,4,2020-10-11,No,4
1429,127,5,2024-02-26,No,1
1430,451,4,2020-06-25,Yes,4
1431,396,4,2023-05-10,No,18
1432,180,5,2024-08-31,Yes,2
1433,76,4,2023-01-01,No,14
1434,177,4,2021-01-16,No,0
1435,361,4,2023-05-29,No,0
1436,297,4,05/17/2023,No,5
1437,73,5,2024-12-09,No,0
1438,440,5,2024-10-18,No,0
1439,482,4,03/06/2023,No,0
1440,357,4,2023-11-13,No,1
1441,330,5,11/04/2023,No,1
1442,328,5,01/17/2024,No,2
1443,359,5,2023-08-10,No,0
1444,14,4,2024-05-13,No,2
1445,472,4,08/31/2024,Yes,9
1446,177,4,08/31/2023,Yes,5
1447,222,4,2024-08-10,No,8
1448,457,5,2020-10-17,Yes,0
1449,343,3,09/10/2023,No,0
1450,343,4,2024-07-04,No,0
1451,497,4,2022-08-18,No,3
1452,260,4,2023-08-25,No,1
1453,435,5,12/03/2024,Yes,1
1454,318,4,2024-12-30,Yes,1
1455,40,5,2024-06-11,No,3
1456,7,5,2024-10-11,Yes,2
1457,197,4,04/06/2023,Yes,2
1458,316,4,2023-06-14,No,6
1459,481,5,11/25/2024,No,1
1460,159,4,08/21/2024,Yes,4
1461,425,4,2021-11-25,No,0
1462,157,4,07/07/2022,Yes,3
1463,103,5,2023-11-20,No,1
1464,121,5,2023-09-20,No,2
1465,265,4,2023-02-13,Yes,3
1466,465,5,09/08/2023,No,3
1467,60,5,2024-07-19,No,1
1468,294,4,05/20/2024,No,0
1469,40,4,11/23/2024,No,0
1470,22,4,2024-06-16,No,1
1471,303,3,2023-12-11,Yes,0
1472,127,5,2024-06-30,Yes,1
1473,148,3,2023-09-07,No,0
1474,361,4,2021-02-08,No,1
1475,292,5,2023-05-21,No,3
1476,94,5,07/10/2021,No,0
1477,347,3,2024-10-08,No,0
1478,144,3,07/27/2023,No,3
1479,331,5,2024-11-05,No,1
1480,185,4,2024-11-04,Yes,1
1481,12,4,2024-06-01,No,0
1482,95,5,2021-05-18,No,3
1483,73,5,08/05/2024,No,0
1484,495,5,2022-11-21,No,1
1485,153,5,2023-05-04,Yes,3
1486,173,3,2023-10-09,No,24
1487,491,4,2024-12-15,No,0
1488,343,3,2024-05-25,No,2
1489,76,4,01/03/2024,No,0
1490,184,4,2023-03-01,No,0
1491,197,4,2021-02-10,Yes,1
1492,491,2,2024-09-22,No,0
1493,266,5,2022-09-02,No,2
1494,13,5,2024-12-18,No,4
1495,187,5,2021-09-09,No,4
1496,40,4,2024-03-16,No,0
1497,297,4,2023-11-18,No,0
1498,387,4,2024-10-23,No,3
1499,19,4,05/26/2023,No,1
1500,187,5,2021-09-19,No,3
1501,73,5,10/29/2024,No,1
1502,226,5,2023-03-28,Yes,0
1503,291,4,2023-12-10,No,1
1504,95,4,2021-07-03,Yes,0
1505,86,3,2022-05-05,No,0
1506,291,5,2022-03-14,Yes,2
1507,256,4,08/02/2023,No,1
1508,105,5,2022-04-30,No,1
1509,19,5,2023-07-24,Yes,1
1510,486,3,2022-02-06,No,0
1511,65,4,2022-04-23,No,7
1512,84,5,2024-02-05,Yes,1
1513,265,4,2022-09-01,No,1
1514,157,5,09/25/2024,No,2
1515,380,5,2024-10-06,Yes,0
1516,268,4,12/25/2024,No,0
1517,214,4,2024-09-19,No,2
1518,463,3,2023-09-07,No,1
1519,257,5,2019-07-10,No,1
1520,327,6,2022-01-23,Yes,0
1521,51,3,2023-01-27,No,1
1522,66,5,01/03/2022,No,3
1523,384,5,11/11/2021,No,9
1524,263,5,2024-05-27,Yes,2
1525,393,5,2020-08-20,No,1
1526,355,3,2022-07-20,No,2
1527,292,5,2023-05-03,Yes,0
1528,303,4,2023-06-18,No,2
1529,461,4,09/14/2023,No,18
1530,95,5,2024-10-13,No,1
1531,297,4,2023-05-18,No,1
1532,418,4,2023-09-11,No,1
1533,406,5,2023-02-19,No,0
1534,190,5,2023-04-04,No,4
1535,498,3,05/17/2024,No,0
1536,389,5,2023-05-19,No,1
1537,95,4,2022-02-02,No,2
1538,262,5,2024-04-27,No,0
1539,423,5,2024-10-23,No,1
1540,43,5,2024-08-14,No,1
1541,494,2,2022-12-11,Yes,2
1542,281,4,2024-07-26,Yes,2
1543,177,4,07/12/2023,No,1
1544,477,5,07/21/2023,No,0
1545,157,4,2024-08-22,No,0
1546,435,4,2024-08-30,No,9
1547,81,5,2022-03-17,Yes,2
1548,177,5,02/10/2023,Yes,1
1549,402,4,2021-04-19,No,0
1550,361,5,11/14/2024,Yes,4
1551,156,5,11/27/2024,Yes,0
1552,52,4,2024-07-11,Yes,1
1553,499,4,2024-02-29,No,17
1554,6,4,2022-12-31,Yes,1
1555,382,3,10/18/2024,No,0
1556,421,5,2023-05-10,No,4
1557,139,4,08/19/2024,No,0
1558,365,3,01/05/2023,No,3
1559,247,4,04/16/2022,Yes,0
1560,316,5,2023-10-08,No,0
1561,318,5,06/03/2022,No,1
1562,157,3,2024-02-02,No,2
1563,368,5,09/20/2022,No,2
1564,300,4,2023-12-28,Yes,6
